지점,지점명,일시,기온(°C)
108,서울,2022-06-07 01:22,16.6
108,서울,2022-06-07 01:23,16.5
108,서울,2022-06-07 01:24,16.5
108,서울,2022-06-07 01:25,16.5
108,서울,2022-06-07 01:26,16.5
108,서울,2022-06-07 01:27,16.5
108,서울,2022-06-07 01:28,16.5
108,서울,2022-06-07 01:29,16.5
108,서울,2022-06-07 01:30,16.5
108,서울,2022-06-07 01:31,16.5
108,서울,2022-06-07 01:32,16.5
108,서울,2022-06-07 01:33,16.5
108,서울,2022-06-07 01:34,16.5
108,서울,2022-06-07 01:35,16.5
108,서울,2022-06-07 01:36,16.5
108,서울,2022-06-07 01:37,16.5
108,서울,2022-06-07 01:38,16.5
108,서울,2022-06-07 01:39,16.5
108,서울,2022-06-07 01:40,16.5
108,서울,2022-06-07 01:41,16.5
108,서울,2022-06-07 01:42,16.4
108,서울,2022-06-07 01:43,16.4
108,서울,2022-06-07 01:44,16.4
108,서울,2022-06-07 01:45,16.4
108,서울,2022-06-07 01:46,16.4
108,서울,2022-06-07 01:47,16.4
108,서울,2022-06-07 01:48,16.4
108,서울,2022-06-07 01:49,16.4
108,서울,2022-06-07 01:50,16.4
108,서울,2022-06-07 01:51,16.4
108,서울,2022-06-07 01:53,16.4
108,서울,2022-06-07 01:54,16.4
108,서울,2022-06-07 01:55,16.4
108,서울,2022-06-07 01:56,16.4
108,서울,2022-06-07 01:57,16.4
108,서울,2022-06-07 01:58,16.4
108,서울,2022-06-07 01:59,16.4
108,서울,2022-06-07 02:00,16.4
108,서울,2022-06-07 02:01,16.4
108,서울,2022-06-07 02:02,16.4
108,서울,2022-06-07 02:03,16.4
108,서울,2022-06-07 02:04,16.4
108,서울,2022-06-07 02:05,16.3
108,서울,2022-06-07 02:06,16.4
108,서울,2022-06-07 02:07,16.3
108,서울,2022-06-07 02:08,16.3
108,서울,2022-06-07 02:09,16.3
108,서울,2022-06-07 02:10,16.3
108,서울,2022-06-07 02:11,16.3
108,서울,2022-06-07 02:12,16.3
108,서울,2022-06-07 02:13,16.3
108,서울,2022-06-07 02:14,16.3
108,서울,2022-06-07 02:15,16.3
108,서울,2022-06-07 02:16,16.3
108,서울,2022-06-07 02:17,16.4
108,서울,2022-06-07 02:18,16.4
108,서울,2022-06-07 02:19,16.4
108,서울,2022-06-07 02:20,16.4
108,서울,2022-06-07 02:22,16.4
108,서울,2022-06-07 02:23,16.4
108,서울,2022-06-07 02:24,16.4
108,서울,2022-06-07 02:25,16.4
108,서울,2022-06-07 02:26,16.3
108,서울,2022-06-07 02:27,16.4
108,서울,2022-06-07 02:28,16.4
108,서울,2022-06-07 02:29,16.4
108,서울,2022-06-07 02:31,16.4
108,서울,2022-06-07 02:32,16.4
108,서울,2022-06-07 02:33,16.4
108,서울,2022-06-07 02:34,16.4
108,서울,2022-06-07 02:35,16.4
108,서울,2022-06-07 02:36,16.4
108,서울,2022-06-07 02:37,16.4
108,서울,2022-06-07 02:38,16.4
108,서울,2022-06-07 02:39,16.4
108,서울,2022-06-07 02:40,16.4
108,서울,2022-06-07 02:41,16.4
108,서울,2022-06-07 02:42,16.4
108,서울,2022-06-07 02:43,16.4
108,서울,2022-06-07 02:44,16.4
108,서울,2022-06-07 02:45,16.4
108,서울,2022-06-07 02:46,16.4
108,서울,2022-06-07 02:47,16.4
108,서울,2022-06-07 02:48,16.4
108,서울,2022-06-07 02:49,16.4
108,서울,2022-06-07 02:50,16.4
108,서울,2022-06-07 02:51,16.4
108,서울,2022-06-07 02:52,16.4
108,서울,2022-06-07 02:53,16.4
108,서울,2022-06-07 02:54,16.4
108,서울,2022-06-07 02:55,16.3
108,서울,2022-06-07 02:56,16.3
108,서울,2022-06-07 02:57,16.4
108,서울,2022-06-07 02:58,16.3
108,서울,2022-06-07 03:00,16.3
108,서울,2022-06-07 03:02,16.3
108,서울,2022-06-07 03:03,16.3
108,서울,2022-06-07 03:04,16.3
108,서울,2022-06-07 03:05,16.3
108,서울,2022-06-07 03:06,16.3
108,서울,2022-06-07 03:07,16.3
108,서울,2022-06-07 03:08,16.3
108,서울,2022-06-07 03:09,16.3
108,서울,2022-06-07 03:10,16.3
108,서울,2022-06-07 03:11,16.3
108,서울,2022-06-07 03:12,16.3
108,서울,2022-06-07 03:13,16.3
108,서울,2022-06-07 03:14,16.2
108,서울,2022-06-07 03:15,16.2
108,서울,2022-06-07 03:16,16.2
108,서울,2022-06-07 03:17,16.2
108,서울,2022-06-07 03:18,16.2
108,서울,2022-06-07 03:19,16.2
108,서울,2022-06-07 03:20,16.2
108,서울,2022-06-07 03:21,16.2
108,서울,2022-06-07 03:22,16.2
108,서울,2022-06-07 03:23,16.2
108,서울,2022-06-07 03:24,16.2
108,서울,2022-06-07 03:25,16.1
108,서울,2022-06-07 03:26,16.1
108,서울,2022-06-07 03:27,16.1
108,서울,2022-06-07 03:28,16.1
108,서울,2022-06-07 03:29,16.1
108,서울,2022-06-07 03:30,16.1
108,서울,2022-06-07 03:31,16.1
108,서울,2022-06-07 03:32,16.1
108,서울,2022-06-07 03:33,16.1
108,서울,2022-06-07 03:34,16.1
108,서울,2022-06-07 03:35,16.1
108,서울,2022-06-07 03:36,16.1
108,서울,2022-06-07 03:37,16.1
108,서울,2022-06-07 03:38,16.1
108,서울,2022-06-07 03:39,16.1
108,서울,2022-06-07 03:40,16.1
108,서울,2022-06-07 03:41,16.1
108,서울,2022-06-07 03:42,16.1
108,서울,2022-06-07 03:43,16.1
108,서울,2022-06-07 03:44,16.1
108,서울,2022-06-07 03:45,16.1
108,서울,2022-06-07 03:46,16
108,서울,2022-06-07 03:47,16
108,서울,2022-06-07 03:48,16
108,서울,2022-06-07 03:49,16
108,서울,2022-06-07 03:50,16
108,서울,2022-06-07 03:51,16
108,서울,2022-06-07 03:53,16
108,서울,2022-06-07 03:54,16
108,서울,2022-06-07 03:55,16
108,서울,2022-06-07 03:56,16
108,서울,2022-06-07 03:57,16
108,서울,2022-06-07 03:58,16
108,서울,2022-06-07 03:59,16
108,서울,2022-06-07 04:00,16
108,서울,2022-06-07 04:01,16
108,서울,2022-06-07 04:02,16
108,서울,2022-06-07 04:03,16
108,서울,2022-06-07 04:04,16
108,서울,2022-06-07 04:05,16
108,서울,2022-06-07 04:06,16
108,서울,2022-06-07 04:07,16
108,서울,2022-06-07 04:08,16
108,서울,2022-06-07 04:09,16
108,서울,2022-06-07 04:10,16
108,서울,2022-06-07 04:11,16
108,서울,2022-06-07 04:12,16
108,서울,2022-06-07 04:13,16
108,서울,2022-06-07 04:14,16
108,서울,2022-06-07 04:15,16
108,서울,2022-06-07 04:16,16
108,서울,2022-06-07 04:17,16
108,서울,2022-06-07 04:18,16
108,서울,2022-06-07 04:19,15.9
108,서울,2022-06-07 04:20,16
108,서울,2022-06-07 04:21,15.9
108,서울,2022-06-07 04:22,15.9
108,서울,2022-06-07 04:23,15.9
108,서울,2022-06-07 04:24,15.9
108,서울,2022-06-07 04:25,15.9
108,서울,2022-06-07 04:26,15.9
108,서울,2022-06-07 04:27,15.9
108,서울,2022-06-07 04:28,15.9
108,서울,2022-06-07 04:29,15.9
108,서울,2022-06-07 04:30,15.9
108,서울,2022-06-07 04:31,15.9
108,서울,2022-06-07 04:32,15.9
108,서울,2022-06-07 04:33,15.9
108,서울,2022-06-07 04:34,15.9
108,서울,2022-06-07 04:35,15.9
108,서울,2022-06-07 04:36,15.9
108,서울,2022-06-07 04:37,15.9
108,서울,2022-06-07 04:38,15.8
108,서울,2022-06-07 04:39,15.8
108,서울,2022-06-07 04:40,15.8
108,서울,2022-06-07 04:41,15.8
108,서울,2022-06-07 04:43,15.8
108,서울,2022-06-07 04:44,15.8
108,서울,2022-06-07 04:45,15.8
108,서울,2022-06-07 04:46,15.8
108,서울,2022-06-07 04:47,15.7
108,서울,2022-06-07 04:48,15.7
108,서울,2022-06-07 04:49,15.7
108,서울,2022-06-07 04:50,15.7
108,서울,2022-06-07 04:51,15.7
108,서울,2022-06-07 04:52,15.7
108,서울,2022-06-07 04:53,15.7
108,서울,2022-06-07 04:54,15.6
108,서울,2022-06-07 04:55,15.6
108,서울,2022-06-07 04:56,15.6
108,서울,2022-06-07 04:57,15.6
108,서울,2022-06-07 04:58,15.6
108,서울,2022-06-07 04:59,15.6
108,서울,2022-06-07 05:00,15.6
108,서울,2022-06-07 05:01,15.6
108,서울,2022-06-07 05:02,15.6
108,서울,2022-06-07 05:03,15.6
108,서울,2022-06-07 05:04,15.6
108,서울,2022-06-07 05:05,15.5
108,서울,2022-06-07 05:06,15.5
108,서울,2022-06-07 05:07,15.5
108,서울,2022-06-07 05:08,15.5
108,서울,2022-06-07 05:09,15.5
108,서울,2022-06-07 05:10,15.5
108,서울,2022-06-07 05:11,15.5
108,서울,2022-06-07 05:12,15.5
108,서울,2022-06-07 05:13,15.4
108,서울,2022-06-07 05:14,15.4
108,서울,2022-06-07 05:15,15.4
108,서울,2022-06-07 05:16,15.4
108,서울,2022-06-07 05:17,15.4
108,서울,2022-06-07 05:18,15.4
108,서울,2022-06-07 05:19,15.4
108,서울,2022-06-07 05:20,15.4
108,서울,2022-06-07 05:21,15.4
108,서울,2022-06-07 05:22,15.4
108,서울,2022-06-07 05:23,15.3
108,서울,2022-06-07 05:24,15.3
108,서울,2022-06-07 05:25,15.3
108,서울,2022-06-07 05:26,15.3
108,서울,2022-06-07 05:27,15.3
108,서울,2022-06-07 05:28,15.3
108,서울,2022-06-07 05:29,15.3
108,서울,2022-06-07 05:30,15.3
108,서울,2022-06-07 05:31,15.3
108,서울,2022-06-07 05:32,15.3
108,서울,2022-06-07 05:34,15.3
108,서울,2022-06-07 05:35,15.3
108,서울,2022-06-07 05:36,15.3
108,서울,2022-06-07 05:37,15.2
108,서울,2022-06-07 05:38,15.2
108,서울,2022-06-07 05:39,15.2
108,서울,2022-06-07 05:40,15.2
108,서울,2022-06-07 05:41,15.2
108,서울,2022-06-07 05:42,15.2
108,서울,2022-06-07 05:43,15.2
108,서울,2022-06-07 05:44,15.2
108,서울,2022-06-07 05:45,15.2
108,서울,2022-06-07 05:46,15.2
108,서울,2022-06-07 05:47,15.2
108,서울,2022-06-07 05:48,15.2
108,서울,2022-06-07 05:49,15.2
108,서울,2022-06-07 05:50,15.1
108,서울,2022-06-07 05:51,15.2
108,서울,2022-06-07 05:52,15.1
108,서울,2022-06-07 05:53,15.1
108,서울,2022-06-07 05:54,15.1
108,서울,2022-06-07 05:55,15.1
108,서울,2022-06-07 05:56,15.1
108,서울,2022-06-07 05:57,15.1
108,서울,2022-06-07 05:58,15.1
108,서울,2022-06-07 05:59,15.1
108,서울,2022-06-07 06:00,15.1
108,서울,2022-06-07 06:01,15.1
108,서울,2022-06-07 06:02,15.1
108,서울,2022-06-07 06:03,15.1
108,서울,2022-06-07 06:04,15.1
108,서울,2022-06-07 06:05,15.1
108,서울,2022-06-07 06:06,15.1
108,서울,2022-06-07 06:07,15.1
108,서울,2022-06-07 06:08,15.1
108,서울,2022-06-07 06:09,15.1
108,서울,2022-06-07 06:10,15.1
108,서울,2022-06-07 06:11,15.1
108,서울,2022-06-07 06:12,15.1
108,서울,2022-06-07 06:13,15.2
108,서울,2022-06-07 06:14,15.2
108,서울,2022-06-07 06:15,15.2
108,서울,2022-06-07 06:16,15.2
108,서울,2022-06-07 06:17,15.2
108,서울,2022-06-07 06:18,15.2
108,서울,2022-06-07 06:19,15.2
108,서울,2022-06-07 06:20,15.2
108,서울,2022-06-07 06:21,15.3
108,서울,2022-06-07 06:24,15.3
108,서울,2022-06-07 06:25,15.3
108,서울,2022-06-07 06:26,15.3
108,서울,2022-06-07 06:27,15.3
108,서울,2022-06-07 06:28,15.3
108,서울,2022-06-07 06:29,15.4
108,서울,2022-06-07 06:30,15.4
108,서울,2022-06-07 06:31,15.4
108,서울,2022-06-07 06:33,15.4
108,서울,2022-06-07 06:34,15.4
108,서울,2022-06-07 06:35,15.4
108,서울,2022-06-07 06:36,15.4
108,서울,2022-06-07 06:37,15.4
108,서울,2022-06-07 06:38,15.4
108,서울,2022-06-07 06:39,15.4
108,서울,2022-06-07 06:40,15.4
108,서울,2022-06-07 06:41,15.4
108,서울,2022-06-07 06:42,15.4
108,서울,2022-06-07 06:43,15.4
108,서울,2022-06-07 06:44,15.4
108,서울,2022-06-07 06:45,15.4
108,서울,2022-06-07 06:46,15.4
108,서울,2022-06-07 06:47,15.4
108,서울,2022-06-07 06:48,15.4
108,서울,2022-06-07 06:49,15.5
108,서울,2022-06-07 06:50,15.5
108,서울,2022-06-07 06:51,15.5
108,서울,2022-06-07 06:52,15.5
108,서울,2022-06-07 06:53,15.5
108,서울,2022-06-07 06:54,15.5
108,서울,2022-06-07 06:55,15.5
108,서울,2022-06-07 06:56,15.6
108,서울,2022-06-07 06:57,15.6
108,서울,2022-06-07 06:58,15.6
108,서울,2022-06-07 06:59,15.6
108,서울,2022-06-07 07:00,15.7
108,서울,2022-06-07 07:01,15.7
108,서울,2022-06-07 07:02,15.8
108,서울,2022-06-07 07:03,15.8
108,서울,2022-06-07 07:04,15.9
108,서울,2022-06-07 07:05,15.9
108,서울,2022-06-07 07:06,16
108,서울,2022-06-07 07:07,16.1
108,서울,2022-06-07 07:08,16.2
108,서울,2022-06-07 07:09,16.2
108,서울,2022-06-07 07:10,16.3
108,서울,2022-06-07 07:11,16.4
108,서울,2022-06-07 07:12,16.5
108,서울,2022-06-07 07:13,16.5
108,서울,2022-06-07 07:14,16.6
108,서울,2022-06-07 07:15,16.6
108,서울,2022-06-07 07:16,16.6
108,서울,2022-06-07 07:17,16.6
108,서울,2022-06-07 07:18,16.7
108,서울,2022-06-07 07:19,16.6
108,서울,2022-06-07 07:20,16.7
108,서울,2022-06-07 07:21,16.8
108,서울,2022-06-07 07:22,16.8
108,서울,2022-06-07 07:23,16.8
108,서울,2022-06-07 07:24,16.9
108,서울,2022-06-07 07:25,17
108,서울,2022-06-07 07:26,17
108,서울,2022-06-07 07:27,17
108,서울,2022-06-07 07:28,17
108,서울,2022-06-07 07:29,17
108,서울,2022-06-07 07:30,17
108,서울,2022-06-07 07:31,17
108,서울,2022-06-07 07:32,17
108,서울,2022-06-07 07:33,17
108,서울,2022-06-07 07:34,17
108,서울,2022-06-07 07:35,17
108,서울,2022-06-07 07:36,17
108,서울,2022-06-07 07:37,17
108,서울,2022-06-07 07:38,17
108,서울,2022-06-07 07:39,17
108,서울,2022-06-07 07:40,17
108,서울,2022-06-07 07:41,17.1
108,서울,2022-06-07 07:43,17.2
108,서울,2022-06-07 07:44,17.2
108,서울,2022-06-07 07:45,17.3
108,서울,2022-06-07 07:46,17.4
108,서울,2022-06-07 07:47,17.5
108,서울,2022-06-07 07:48,17.6
108,서울,2022-06-07 07:49,17.7
108,서울,2022-06-07 07:50,17.8
108,서울,2022-06-07 07:51,17.8
108,서울,2022-06-07 07:52,17.9
108,서울,2022-06-07 07:53,17.9
108,서울,2022-06-07 07:54,18
108,서울,2022-06-07 07:55,18
108,서울,2022-06-07 07:56,18.1
108,서울,2022-06-07 07:57,18.1
108,서울,2022-06-07 07:58,18.2
108,서울,2022-06-07 07:59,18.2
108,서울,2022-06-07 08:00,18.3
108,서울,2022-06-07 08:01,18.3
108,서울,2022-06-07 08:02,18.3
108,서울,2022-06-07 08:03,18.3
108,서울,2022-06-07 08:04,18.4
108,서울,2022-06-07 08:05,18.5
108,서울,2022-06-07 08:06,18.6
108,서울,2022-06-07 08:07,18.6
108,서울,2022-06-07 08:08,18.7
108,서울,2022-06-07 08:09,18.7
108,서울,2022-06-07 08:10,18.7
108,서울,2022-06-07 08:11,18.7
108,서울,2022-06-07 08:12,18.7
108,서울,2022-06-07 08:13,18.7
108,서울,2022-06-07 08:14,18.7
108,서울,2022-06-07 08:16,18.7
108,서울,2022-06-07 08:17,18.7
108,서울,2022-06-07 08:18,18.7
108,서울,2022-06-07 08:19,18.7
108,서울,2022-06-07 08:20,18.7
108,서울,2022-06-07 08:21,18.7
108,서울,2022-06-07 08:22,18.7
108,서울,2022-06-07 08:23,18.7
108,서울,2022-06-07 08:24,18.6
108,서울,2022-06-07 08:25,18.6
108,서울,2022-06-07 08:26,18.7
108,서울,2022-06-07 08:27,18.7
108,서울,2022-06-07 08:28,18.8
108,서울,2022-06-07 08:29,18.8
108,서울,2022-06-07 08:31,18.9
108,서울,2022-06-07 08:32,18.9
108,서울,2022-06-07 08:33,18.9
108,서울,2022-06-07 08:34,18.9
108,서울,2022-06-07 08:35,18.9
108,서울,2022-06-07 08:36,18.9
108,서울,2022-06-07 08:37,18.8
108,서울,2022-06-07 08:38,18.8
108,서울,2022-06-07 08:39,18.8
108,서울,2022-06-07 08:40,18.8
108,서울,2022-06-07 08:41,18.8
108,서울,2022-06-07 08:42,18.9
108,서울,2022-06-07 08:43,18.9
108,서울,2022-06-07 08:44,19
108,서울,2022-06-07 08:45,19.1
108,서울,2022-06-07 08:46,19.1
108,서울,2022-06-07 08:47,19.2
108,서울,2022-06-07 08:48,19.2
108,서울,2022-06-07 08:49,19.3
108,서울,2022-06-07 08:50,19.4
108,서울,2022-06-07 08:51,19.5
108,서울,2022-06-07 08:52,19.6
108,서울,2022-06-07 08:53,19.6
108,서울,2022-06-07 08:54,19.6
108,서울,2022-06-07 08:55,19.7
108,서울,2022-06-07 08:56,19.7
108,서울,2022-06-07 08:57,19.8
108,서울,2022-06-07 08:58,19.9
108,서울,2022-06-07 08:59,19.9
108,서울,2022-06-07 09:00,19.9
108,서울,2022-06-07 09:01,20
108,서울,2022-06-07 09:02,20.1
108,서울,2022-06-07 09:03,20.2
108,서울,2022-06-07 09:04,20.3
108,서울,2022-06-07 09:05,20.3
108,서울,2022-06-07 09:06,20.3
108,서울,2022-06-07 09:07,20.3
108,서울,2022-06-07 09:08,20.4
108,서울,2022-06-07 09:09,20.4
108,서울,2022-06-07 09:11,20.5
108,서울,2022-06-07 09:12,20.5
108,서울,2022-06-07 09:13,20.6
108,서울,2022-06-07 09:14,20.6
108,서울,2022-06-07 09:16,20.7
108,서울,2022-06-07 09:17,20.8
108,서울,2022-06-07 09:18,20.8
108,서울,2022-06-07 09:19,20.7
108,서울,2022-06-07 09:20,20.7
108,서울,2022-06-07 09:21,20.7
108,서울,2022-06-07 09:23,20.8
108,서울,2022-06-07 09:24,20.8
108,서울,2022-06-07 09:25,20.9
108,서울,2022-06-07 09:26,21
108,서울,2022-06-07 09:27,20.9
108,서울,2022-06-07 09:28,20.9
108,서울,2022-06-07 09:29,21
108,서울,2022-06-07 09:30,21
108,서울,2022-06-07 09:31,21
108,서울,2022-06-07 09:32,21
108,서울,2022-06-07 09:33,21
108,서울,2022-06-07 09:34,21
108,서울,2022-06-07 09:35,21.1
108,서울,2022-06-07 09:36,21.1
108,서울,2022-06-07 09:37,21.1
108,서울,2022-06-07 09:38,21.2
108,서울,2022-06-07 09:39,21.3
108,서울,2022-06-07 09:40,21.3
108,서울,2022-06-07 09:41,21.3
108,서울,2022-06-07 09:42,21.4
108,서울,2022-06-07 09:43,21.5
108,서울,2022-06-07 09:44,21.6
108,서울,2022-06-07 09:45,21.5
108,서울,2022-06-07 09:46,21.5
108,서울,2022-06-07 09:47,21.6
108,서울,2022-06-07 09:48,21.5
108,서울,2022-06-07 09:49,21.6
108,서울,2022-06-07 09:50,21.6
108,서울,2022-06-07 09:51,21.6
108,서울,2022-06-07 09:52,21.6
108,서울,2022-06-07 09:53,21.6
108,서울,2022-06-07 09:55,21.7
108,서울,2022-06-07 09:56,21.7
108,서울,2022-06-07 09:57,21.8
108,서울,2022-06-07 09:58,21.8
108,서울,2022-06-07 09:59,21.9
108,서울,2022-06-07 10:00,21.9
108,서울,2022-06-07 10:01,21.9
108,서울,2022-06-07 10:02,21.8
108,서울,2022-06-07 10:03,21.8
108,서울,2022-06-07 10:04,21.9
108,서울,2022-06-07 10:05,22
108,서울,2022-06-07 10:06,22
108,서울,2022-06-07 10:07,22.1
108,서울,2022-06-07 10:08,22.1
108,서울,2022-06-07 10:09,22
108,서울,2022-06-07 10:10,22
108,서울,2022-06-07 10:11,22
108,서울,2022-06-07 10:12,22.1
108,서울,2022-06-07 10:13,22.1
108,서울,2022-06-07 10:14,22.2
108,서울,2022-06-07 10:15,22.3
108,서울,2022-06-07 10:16,22.3
108,서울,2022-06-07 10:17,22.3
108,서울,2022-06-07 10:18,22.3
108,서울,2022-06-07 10:19,22.3
108,서울,2022-06-07 10:20,22.3
108,서울,2022-06-07 10:21,22.3
108,서울,2022-06-07 10:22,22.3
108,서울,2022-06-07 10:23,22.3
108,서울,2022-06-07 10:24,22.2
108,서울,2022-06-07 10:25,22.2
108,서울,2022-06-07 10:26,22.2
108,서울,2022-06-07 10:27,22.2
108,서울,2022-06-07 10:28,22.3
108,서울,2022-06-07 10:29,22.3
108,서울,2022-06-07 10:30,22.4
108,서울,2022-06-07 10:31,22.4
108,서울,2022-06-07 10:32,22.4
108,서울,2022-06-07 10:33,22.4
108,서울,2022-06-07 10:34,22.4
108,서울,2022-06-07 10:35,22.4
108,서울,2022-06-07 10:36,22.4
108,서울,2022-06-07 10:37,22.4
108,서울,2022-06-07 10:38,22.4
108,서울,2022-06-07 10:39,22.5
108,서울,2022-06-07 10:40,22.6
108,서울,2022-06-07 10:41,22.6
108,서울,2022-06-07 10:42,22.6
108,서울,2022-06-07 10:43,22.6
108,서울,2022-06-07 10:44,22.5
108,서울,2022-06-07 10:45,22.5
108,서울,2022-06-07 10:46,22.5
108,서울,2022-06-07 10:47,22.5
108,서울,2022-06-07 10:48,22.5
108,서울,2022-06-07 10:49,22.4
108,서울,2022-06-07 10:50,22.4
108,서울,2022-06-07 10:51,22.5
108,서울,2022-06-07 10:52,22.5
108,서울,2022-06-07 10:53,22.7
108,서울,2022-06-07 10:54,22.8
108,서울,2022-06-07 10:55,22.8
108,서울,2022-06-07 10:56,22.8
108,서울,2022-06-07 10:57,22.9
108,서울,2022-06-07 10:58,23
108,서울,2022-06-07 10:59,23
108,서울,2022-06-07 11:00,23
108,서울,2022-06-07 11:01,23
108,서울,2022-06-07 11:02,23.1
108,서울,2022-06-07 11:03,23.1
108,서울,2022-06-07 11:04,23.1
108,서울,2022-06-07 11:05,23.1
108,서울,2022-06-07 11:06,23.2
108,서울,2022-06-07 11:07,23.3
108,서울,2022-06-07 11:08,23.3
108,서울,2022-06-07 11:09,23.4
108,서울,2022-06-07 11:10,23.4
108,서울,2022-06-07 11:11,23.4
108,서울,2022-06-07 11:12,23.5
108,서울,2022-06-07 11:13,23.6
108,서울,2022-06-07 11:14,23.6
108,서울,2022-06-07 11:15,23.6
108,서울,2022-06-07 11:16,23.7
108,서울,2022-06-07 11:17,23.8
108,서울,2022-06-07 11:18,23.9
108,서울,2022-06-07 11:19,23.9
108,서울,2022-06-07 11:20,23.8
108,서울,2022-06-07 11:21,23.7
108,서울,2022-06-07 11:22,23.7
108,서울,2022-06-07 11:23,23.7
108,서울,2022-06-07 11:24,23.7
108,서울,2022-06-07 11:25,23.6
108,서울,2022-06-07 11:26,23.5
108,서울,2022-06-07 11:27,23.6
108,서울,2022-06-07 11:28,23.6
108,서울,2022-06-07 11:29,23.6
108,서울,2022-06-07 11:30,23.5
108,서울,2022-06-07 11:31,23.5
108,서울,2022-06-07 11:32,23.5
108,서울,2022-06-07 11:33,23.5
108,서울,2022-06-07 11:34,23.5
108,서울,2022-06-07 11:35,23.4
108,서울,2022-06-07 11:36,23.5
108,서울,2022-06-07 11:37,23.5
108,서울,2022-06-07 11:38,23.5
108,서울,2022-06-07 11:39,23.6
108,서울,2022-06-07 11:40,23.6
108,서울,2022-06-07 11:41,23.7
108,서울,2022-06-07 11:42,23.7
108,서울,2022-06-07 11:43,23.8
108,서울,2022-06-07 11:44,23.9
108,서울,2022-06-07 11:45,23.9
108,서울,2022-06-07 11:46,24
108,서울,2022-06-07 11:47,24.1
108,서울,2022-06-07 11:48,24.2
108,서울,2022-06-07 11:49,24.2
108,서울,2022-06-07 11:50,24.2
108,서울,2022-06-07 11:51,24.4
108,서울,2022-06-07 11:52,24.5
108,서울,2022-06-07 11:53,24.7
108,서울,2022-06-07 11:54,24.8
108,서울,2022-06-07 11:55,24.7
108,서울,2022-06-07 11:56,24.7
108,서울,2022-06-07 11:57,24.7
108,서울,2022-06-07 11:58,24.6
108,서울,2022-06-07 11:59,24.6
108,서울,2022-06-07 12:00,24.6
108,서울,2022-06-07 12:01,24.6
108,서울,2022-06-07 12:02,24.6
108,서울,2022-06-07 12:03,24.6
108,서울,2022-06-07 12:04,24.7
108,서울,2022-06-07 12:05,24.7
108,서울,2022-06-07 12:06,24.7
108,서울,2022-06-07 12:07,24.6
108,서울,2022-06-07 12:08,24.6
