지점,지점명,일시,기온(°C)
108,서울,2022-06-03 00:55,19
108,서울,2022-06-03 00:56,19
108,서울,2022-06-03 00:57,19
108,서울,2022-06-03 00:58,19
108,서울,2022-06-03 00:59,19
108,서울,2022-06-03 01:00,19
108,서울,2022-06-03 01:01,19
108,서울,2022-06-03 01:02,19
108,서울,2022-06-03 01:03,19
108,서울,2022-06-03 01:04,19
108,서울,2022-06-03 01:05,19
108,서울,2022-06-03 01:06,19.1
108,서울,2022-06-03 01:07,19.1
108,서울,2022-06-03 01:08,19.1
108,서울,2022-06-03 01:09,19.1
108,서울,2022-06-03 01:10,19.1
108,서울,2022-06-03 01:11,19.1
108,서울,2022-06-03 01:12,19.1
108,서울,2022-06-03 01:13,19.1
108,서울,2022-06-03 01:14,19.1
108,서울,2022-06-03 01:15,19.1
108,서울,2022-06-03 01:16,19.1
108,서울,2022-06-03 01:17,19.1
108,서울,2022-06-03 01:18,19.1
108,서울,2022-06-03 01:19,19.1
108,서울,2022-06-03 01:20,19.1
108,서울,2022-06-03 01:21,19.1
108,서울,2022-06-03 01:22,19.1
108,서울,2022-06-03 01:23,19.1
108,서울,2022-06-03 01:24,19.1
108,서울,2022-06-03 01:25,19.1
108,서울,2022-06-03 01:26,19.1
108,서울,2022-06-03 01:27,19.1
108,서울,2022-06-03 01:28,19.1
108,서울,2022-06-03 01:29,19.1
108,서울,2022-06-03 01:30,19.1
108,서울,2022-06-03 01:31,19.1
108,서울,2022-06-03 01:32,19.1
108,서울,2022-06-03 01:33,19.1
108,서울,2022-06-03 01:34,19.1
108,서울,2022-06-03 01:35,19.1
108,서울,2022-06-03 01:36,19.1
108,서울,2022-06-03 01:37,19.1
108,서울,2022-06-03 01:38,19.1
108,서울,2022-06-03 01:39,19.1
108,서울,2022-06-03 01:40,19.2
108,서울,2022-06-03 01:41,19.2
108,서울,2022-06-03 01:42,19.2
108,서울,2022-06-03 01:43,19.2
108,서울,2022-06-03 01:44,19.2
108,서울,2022-06-03 01:45,19.2
108,서울,2022-06-03 01:46,19.2
108,서울,2022-06-03 01:47,19.2
108,서울,2022-06-03 01:48,19.2
108,서울,2022-06-03 01:49,19.2
108,서울,2022-06-03 01:50,19.2
108,서울,2022-06-03 01:51,19.2
108,서울,2022-06-03 01:52,19.2
108,서울,2022-06-03 01:53,19.2
108,서울,2022-06-03 01:54,19.2
108,서울,2022-06-03 01:55,19.2
108,서울,2022-06-03 01:56,19.2
108,서울,2022-06-03 01:57,19.2
108,서울,2022-06-03 01:58,19.2
108,서울,2022-06-03 01:59,19.2
108,서울,2022-06-03 02:00,19.2
108,서울,2022-06-03 02:01,19.2
108,서울,2022-06-03 02:02,19.2
108,서울,2022-06-03 02:03,19.2
108,서울,2022-06-03 02:04,19.2
108,서울,2022-06-03 02:05,19.2
108,서울,2022-06-03 02:06,19.2
108,서울,2022-06-03 02:07,19.2
108,서울,2022-06-03 02:08,19.2
108,서울,2022-06-03 02:09,19.2
108,서울,2022-06-03 02:10,19.2
108,서울,2022-06-03 02:11,19.2
108,서울,2022-06-03 02:12,19.2
108,서울,2022-06-03 02:13,19.2
108,서울,2022-06-03 02:14,19.2
108,서울,2022-06-03 02:15,19.2
108,서울,2022-06-03 02:16,19.2
108,서울,2022-06-03 02:17,19.2
108,서울,2022-06-03 02:18,19.2
108,서울,2022-06-03 02:19,19.2
108,서울,2022-06-03 02:20,19.2
108,서울,2022-06-03 02:21,19.2
108,서울,2022-06-03 02:22,19.2
108,서울,2022-06-03 02:23,19.2
108,서울,2022-06-03 02:24,19.2
108,서울,2022-06-03 02:25,19.3
108,서울,2022-06-03 02:26,19.2
108,서울,2022-06-03 02:27,19.2
108,서울,2022-06-03 02:28,19.2
108,서울,2022-06-03 02:29,19.2
108,서울,2022-06-03 02:30,19.2
108,서울,2022-06-03 02:31,19.2
108,서울,2022-06-03 02:32,19.2
108,서울,2022-06-03 02:33,19.2
108,서울,2022-06-03 02:34,19.2
108,서울,2022-06-03 02:35,19.2
108,서울,2022-06-03 02:36,19.2
108,서울,2022-06-03 02:37,19.2
108,서울,2022-06-03 02:38,19.2
108,서울,2022-06-03 02:39,19.2
108,서울,2022-06-03 02:40,19.2
108,서울,2022-06-03 02:41,19.2
108,서울,2022-06-03 02:42,19.2
108,서울,2022-06-03 02:43,19.2
108,서울,2022-06-03 02:44,19.2
108,서울,2022-06-03 02:45,19.2
108,서울,2022-06-03 02:46,19.2
108,서울,2022-06-03 02:47,19.2
108,서울,2022-06-03 02:48,19.2
108,서울,2022-06-03 02:49,19.2
108,서울,2022-06-03 02:50,19.2
108,서울,2022-06-03 02:51,19.2
108,서울,2022-06-03 02:52,19.2
108,서울,2022-06-03 02:53,19.1
108,서울,2022-06-03 02:54,19.1
108,서울,2022-06-03 02:55,19.1
108,서울,2022-06-03 02:56,19.1
108,서울,2022-06-03 02:57,19.1
108,서울,2022-06-03 02:58,19.1
108,서울,2022-06-03 02:59,19.1
108,서울,2022-06-03 03:00,19.1
108,서울,2022-06-03 03:01,19.1
108,서울,2022-06-03 03:02,19.1
108,서울,2022-06-03 03:03,19.1
108,서울,2022-06-03 03:04,19.1
108,서울,2022-06-03 03:05,19.1
108,서울,2022-06-03 03:06,19.1
108,서울,2022-06-03 03:07,19.1
108,서울,2022-06-03 03:08,19.1
108,서울,2022-06-03 03:09,19.1
108,서울,2022-06-03 03:10,19.1
108,서울,2022-06-03 03:11,19.1
108,서울,2022-06-03 03:12,19.1
108,서울,2022-06-03 03:13,19.1
108,서울,2022-06-03 03:14,19.1
108,서울,2022-06-03 03:15,19.2
108,서울,2022-06-03 03:16,19.1
108,서울,2022-06-03 03:17,19.1
108,서울,2022-06-03 03:18,19.1
108,서울,2022-06-03 03:19,19.1
108,서울,2022-06-03 03:20,19.1
108,서울,2022-06-03 03:21,19.1
108,서울,2022-06-03 03:22,19.1
108,서울,2022-06-03 03:23,19.1
108,서울,2022-06-03 03:24,19.2
108,서울,2022-06-03 03:25,19.2
108,서울,2022-06-03 03:26,19.2
108,서울,2022-06-03 03:27,19.2
108,서울,2022-06-03 03:28,19.2
108,서울,2022-06-03 03:29,19.2
108,서울,2022-06-03 03:30,19.2
108,서울,2022-06-03 03:31,19.1
108,서울,2022-06-03 03:32,19.1
108,서울,2022-06-03 03:33,19.1
108,서울,2022-06-03 03:34,19.1
108,서울,2022-06-03 03:35,19.1
108,서울,2022-06-03 03:36,19.1
108,서울,2022-06-03 03:37,19.1
108,서울,2022-06-03 03:38,19.1
108,서울,2022-06-03 03:39,19.1
108,서울,2022-06-03 03:40,19.1
108,서울,2022-06-03 03:41,19.1
108,서울,2022-06-03 03:42,19.1
108,서울,2022-06-03 03:43,19.1
108,서울,2022-06-03 03:44,19.1
108,서울,2022-06-03 03:45,19.1
108,서울,2022-06-03 03:46,19.1
108,서울,2022-06-03 03:47,19.1
108,서울,2022-06-03 03:48,19.1
108,서울,2022-06-03 03:49,19.1
108,서울,2022-06-03 03:50,19.1
108,서울,2022-06-03 03:51,19.1
108,서울,2022-06-03 03:52,19.1
108,서울,2022-06-03 03:53,19.1
108,서울,2022-06-03 03:54,19.1
108,서울,2022-06-03 03:55,19.1
108,서울,2022-06-03 03:56,19.1
108,서울,2022-06-03 03:57,19.1
108,서울,2022-06-03 03:58,19.1
108,서울,2022-06-03 03:59,19.1
108,서울,2022-06-03 04:00,19.1
108,서울,2022-06-03 04:01,19.1
108,서울,2022-06-03 04:02,19.1
108,서울,2022-06-03 04:03,19.1
108,서울,2022-06-03 04:04,19.1
108,서울,2022-06-03 04:05,19.1
108,서울,2022-06-03 04:06,19.1
108,서울,2022-06-03 04:07,19.1
108,서울,2022-06-03 04:08,19.1
108,서울,2022-06-03 04:09,19.1
108,서울,2022-06-03 04:10,19.1
108,서울,2022-06-03 04:11,19.2
108,서울,2022-06-03 04:12,19.2
108,서울,2022-06-03 04:13,19.2
108,서울,2022-06-03 04:14,19.2
108,서울,2022-06-03 04:15,19.2
108,서울,2022-06-03 04:16,19.2
108,서울,2022-06-03 04:17,19.2
108,서울,2022-06-03 04:18,19.2
108,서울,2022-06-03 04:19,19.2
108,서울,2022-06-03 04:20,19.2
108,서울,2022-06-03 04:21,19.2
108,서울,2022-06-03 04:22,19.2
108,서울,2022-06-03 04:23,19.2
108,서울,2022-06-03 04:24,19.2
108,서울,2022-06-03 04:25,19.2
108,서울,2022-06-03 04:26,19.2
108,서울,2022-06-03 04:27,19.2
108,서울,2022-06-03 04:28,19.2
108,서울,2022-06-03 04:29,19.2
108,서울,2022-06-03 04:30,19.2
108,서울,2022-06-03 04:31,19.2
108,서울,2022-06-03 04:32,19.2
108,서울,2022-06-03 04:33,19.2
108,서울,2022-06-03 04:34,19.2
108,서울,2022-06-03 04:35,19.2
108,서울,2022-06-03 04:36,19.2
108,서울,2022-06-03 04:37,19.2
108,서울,2022-06-03 04:38,19.2
108,서울,2022-06-03 04:39,19.2
108,서울,2022-06-03 04:40,19.2
108,서울,2022-06-03 04:41,19.2
108,서울,2022-06-03 04:42,19.2
108,서울,2022-06-03 04:43,19.2
108,서울,2022-06-03 04:44,19.2
108,서울,2022-06-03 04:45,19.2
108,서울,2022-06-03 04:46,19.2
108,서울,2022-06-03 04:47,19.2
108,서울,2022-06-03 04:48,19.2
108,서울,2022-06-03 04:49,19.2
108,서울,2022-06-03 04:50,19.2
108,서울,2022-06-03 04:51,19.2
108,서울,2022-06-03 04:52,19.2
108,서울,2022-06-03 04:53,19.2
108,서울,2022-06-03 04:54,19.2
108,서울,2022-06-03 04:55,19.2
108,서울,2022-06-03 04:56,19.2
108,서울,2022-06-03 04:57,19.2
108,서울,2022-06-03 04:58,19.2
108,서울,2022-06-03 04:59,19.2
108,서울,2022-06-03 05:00,19.2
108,서울,2022-06-03 05:01,19.2
108,서울,2022-06-03 05:02,19.2
108,서울,2022-06-03 05:03,19.2
108,서울,2022-06-03 05:04,19.2
108,서울,2022-06-03 05:05,19.2
108,서울,2022-06-03 05:06,19.2
108,서울,2022-06-03 05:07,19.2
108,서울,2022-06-03 05:08,19.2
108,서울,2022-06-03 05:09,19.2
108,서울,2022-06-03 05:10,19.2
108,서울,2022-06-03 05:11,19.2
108,서울,2022-06-03 05:12,19.2
108,서울,2022-06-03 05:13,19.1
108,서울,2022-06-03 05:14,19.1
108,서울,2022-06-03 05:15,19.1
108,서울,2022-06-03 05:16,19.1
108,서울,2022-06-03 05:17,19.1
108,서울,2022-06-03 05:18,19.1
108,서울,2022-06-03 05:19,19.1
108,서울,2022-06-03 05:20,19.1
108,서울,2022-06-03 05:21,19.1
108,서울,2022-06-03 05:22,19.1
108,서울,2022-06-03 05:23,19.1
108,서울,2022-06-03 05:24,19.1
108,서울,2022-06-03 05:25,19.1
108,서울,2022-06-03 05:26,19.1
108,서울,2022-06-03 05:27,19.2
108,서울,2022-06-03 05:28,19.2
108,서울,2022-06-03 05:29,19.1
108,서울,2022-06-03 05:30,19.1
108,서울,2022-06-03 05:31,19.1
108,서울,2022-06-03 05:32,19.1
108,서울,2022-06-03 05:33,19.1
108,서울,2022-06-03 05:34,19.1
108,서울,2022-06-03 05:35,19.1
108,서울,2022-06-03 05:36,19.1
108,서울,2022-06-03 05:37,19.1
108,서울,2022-06-03 05:38,19.1
108,서울,2022-06-03 05:39,19.1
108,서울,2022-06-03 05:40,19.1
108,서울,2022-06-03 05:41,19.1
108,서울,2022-06-03 05:42,19.1
108,서울,2022-06-03 05:43,19.1
108,서울,2022-06-03 05:44,19.1
108,서울,2022-06-03 05:45,19.1
108,서울,2022-06-03 05:46,19.1
108,서울,2022-06-03 05:47,19.1
108,서울,2022-06-03 05:48,19.1
108,서울,2022-06-03 05:49,19.1
108,서울,2022-06-03 05:50,19.1
108,서울,2022-06-03 05:51,19.1
108,서울,2022-06-03 05:52,19.1
108,서울,2022-06-03 05:53,19.1
108,서울,2022-06-03 05:54,19.1
108,서울,2022-06-03 05:55,19.1
108,서울,2022-06-03 05:56,19.1
108,서울,2022-06-03 05:57,19.1
108,서울,2022-06-03 05:58,19.1
108,서울,2022-06-03 05:59,19.1
108,서울,2022-06-03 06:00,19.1
108,서울,2022-06-03 06:01,19.1
108,서울,2022-06-03 06:02,19.1
108,서울,2022-06-03 06:03,19.1
108,서울,2022-06-03 06:04,19.1
108,서울,2022-06-03 06:05,19.1
108,서울,2022-06-03 06:06,19.1
108,서울,2022-06-03 06:07,19.1
108,서울,2022-06-03 06:08,19.1
108,서울,2022-06-03 06:09,19.1
108,서울,2022-06-03 06:10,19.1
108,서울,2022-06-03 06:11,19.1
108,서울,2022-06-03 06:12,19.1
108,서울,2022-06-03 06:13,19.1
108,서울,2022-06-03 06:14,19.1
108,서울,2022-06-03 06:15,19.1
108,서울,2022-06-03 06:16,19.1
108,서울,2022-06-03 06:17,19.1
108,서울,2022-06-03 06:18,19.1
108,서울,2022-06-03 06:19,19.2
108,서울,2022-06-03 06:20,19.1
108,서울,2022-06-03 06:21,19.2
108,서울,2022-06-03 06:22,19.2
108,서울,2022-06-03 06:23,19.2
108,서울,2022-06-03 06:24,19.2
108,서울,2022-06-03 06:25,19.2
108,서울,2022-06-03 06:26,19.2
108,서울,2022-06-03 06:27,19.2
108,서울,2022-06-03 06:28,19.2
108,서울,2022-06-03 06:29,19.2
108,서울,2022-06-03 06:30,19.2
108,서울,2022-06-03 06:31,19.2
108,서울,2022-06-03 06:32,19.2
108,서울,2022-06-03 06:33,19.2
108,서울,2022-06-03 06:34,19.2
108,서울,2022-06-03 06:35,19.2
108,서울,2022-06-03 06:36,19.2
108,서울,2022-06-03 06:37,19.3
108,서울,2022-06-03 06:38,19.3
108,서울,2022-06-03 06:39,19.3
108,서울,2022-06-03 06:40,19.3
108,서울,2022-06-03 06:41,19.3
108,서울,2022-06-03 06:42,19.3
108,서울,2022-06-03 06:43,19.3
108,서울,2022-06-03 06:44,19.3
108,서울,2022-06-03 06:45,19.3
108,서울,2022-06-03 06:46,19.3
108,서울,2022-06-03 06:47,19.4
108,서울,2022-06-03 06:48,19.4
108,서울,2022-06-03 06:49,19.4
108,서울,2022-06-03 06:50,19.4
108,서울,2022-06-03 06:51,19.4
108,서울,2022-06-03 06:52,19.4
108,서울,2022-06-03 06:53,19.4
108,서울,2022-06-03 06:54,19.5
108,서울,2022-06-03 06:55,19.5
108,서울,2022-06-03 06:56,19.5
108,서울,2022-06-03 06:57,19.5
108,서울,2022-06-03 06:58,19.6
108,서울,2022-06-03 06:59,19.6
108,서울,2022-06-03 07:00,19.6
108,서울,2022-06-03 07:01,19.6
108,서울,2022-06-03 07:02,19.7
108,서울,2022-06-03 07:03,19.7
108,서울,2022-06-03 07:04,19.7
108,서울,2022-06-03 07:05,19.7
108,서울,2022-06-03 07:06,19.8
108,서울,2022-06-03 07:07,19.8
108,서울,2022-06-03 07:08,19.8
108,서울,2022-06-03 07:09,19.9
108,서울,2022-06-03 07:10,19.9
108,서울,2022-06-03 07:11,19.9
108,서울,2022-06-03 07:12,19.9
108,서울,2022-06-03 07:13,19.9
108,서울,2022-06-03 07:14,20
108,서울,2022-06-03 07:15,20
108,서울,2022-06-03 07:16,20
108,서울,2022-06-03 07:17,20
108,서울,2022-06-03 07:18,20
108,서울,2022-06-03 07:19,20.1
108,서울,2022-06-03 07:20,20.1
108,서울,2022-06-03 07:21,20.1
108,서울,2022-06-03 07:22,20.1
108,서울,2022-06-03 07:23,20.1
108,서울,2022-06-03 07:24,20.2
108,서울,2022-06-03 07:25,20.2
108,서울,2022-06-03 07:26,20.2
108,서울,2022-06-03 07:27,20.3
108,서울,2022-06-03 07:28,20.3
108,서울,2022-06-03 07:29,20.3
108,서울,2022-06-03 07:30,20.3
108,서울,2022-06-03 07:31,20.3
108,서울,2022-06-03 07:32,20.3
108,서울,2022-06-03 07:33,20.4
108,서울,2022-06-03 07:34,20.4
108,서울,2022-06-03 07:35,20.4
108,서울,2022-06-03 07:36,20.4
108,서울,2022-06-03 07:37,20.5
108,서울,2022-06-03 07:38,20.5
108,서울,2022-06-03 07:39,20.5
108,서울,2022-06-03 07:40,20.5
108,서울,2022-06-03 07:41,20.5
108,서울,2022-06-03 07:42,20.5
108,서울,2022-06-03 07:43,20.6
108,서울,2022-06-03 07:44,20.6
108,서울,2022-06-03 07:45,20.6
108,서울,2022-06-03 07:46,20.7
108,서울,2022-06-03 07:47,20.7
108,서울,2022-06-03 07:48,20.7
108,서울,2022-06-03 07:49,20.7
108,서울,2022-06-03 07:50,20.7
108,서울,2022-06-03 07:51,20.7
108,서울,2022-06-03 07:52,20.8
108,서울,2022-06-03 07:53,20.8
108,서울,2022-06-03 07:54,20.9
108,서울,2022-06-03 07:55,20.8
108,서울,2022-06-03 07:56,20.8
108,서울,2022-06-03 07:57,20.9
108,서울,2022-06-03 07:58,20.9
108,서울,2022-06-03 07:59,20.9
108,서울,2022-06-03 08:00,21
108,서울,2022-06-03 08:01,21
108,서울,2022-06-03 08:02,21
108,서울,2022-06-03 08:03,21
108,서울,2022-06-03 08:04,21
108,서울,2022-06-03 08:05,21.1
108,서울,2022-06-03 08:06,21.2
108,서울,2022-06-03 08:07,21.2
108,서울,2022-06-03 08:08,21.3
108,서울,2022-06-03 08:09,21.3
108,서울,2022-06-03 08:10,21.3
108,서울,2022-06-03 08:11,21.3
108,서울,2022-06-03 08:12,21.3
108,서울,2022-06-03 08:13,21.3
108,서울,2022-06-03 08:14,21.3
108,서울,2022-06-03 08:15,21.4
108,서울,2022-06-03 08:16,21.4
108,서울,2022-06-03 08:17,21.5
108,서울,2022-06-03 08:18,21.5
108,서울,2022-06-03 08:19,21.6
108,서울,2022-06-03 08:20,21.6
108,서울,2022-06-03 08:21,21.6
108,서울,2022-06-03 08:22,21.6
108,서울,2022-06-03 08:23,21.6
108,서울,2022-06-03 08:24,21.7
108,서울,2022-06-03 08:25,21.7
108,서울,2022-06-03 08:26,21.7
108,서울,2022-06-03 08:27,21.8
108,서울,2022-06-03 08:28,21.9
108,서울,2022-06-03 08:29,21.9
108,서울,2022-06-03 08:30,21.9
108,서울,2022-06-03 08:31,22
108,서울,2022-06-03 08:32,22
108,서울,2022-06-03 08:33,22
108,서울,2022-06-03 08:34,22
108,서울,2022-06-03 08:35,22
108,서울,2022-06-03 08:36,22
108,서울,2022-06-03 08:37,22.1
108,서울,2022-06-03 08:38,22.1
108,서울,2022-06-03 08:39,22.2
108,서울,2022-06-03 08:40,22.2
108,서울,2022-06-03 08:41,22.3
108,서울,2022-06-03 08:42,22.3
108,서울,2022-06-03 08:43,22.4
108,서울,2022-06-03 08:44,22.4
108,서울,2022-06-03 08:45,22.4
108,서울,2022-06-03 08:46,22.6
108,서울,2022-06-03 08:47,22.6
108,서울,2022-06-03 08:48,22.6
108,서울,2022-06-03 08:49,22.6
108,서울,2022-06-03 08:50,22.7
108,서울,2022-06-03 08:51,22.8
108,서울,2022-06-03 08:52,22.9
108,서울,2022-06-03 08:53,22.9
108,서울,2022-06-03 08:54,22.9
108,서울,2022-06-03 08:55,22.9
108,서울,2022-06-03 08:56,22.9
108,서울,2022-06-03 08:57,22.9
108,서울,2022-06-03 08:58,23.1
108,서울,2022-06-03 08:59,23.1
108,서울,2022-06-03 09:00,23.1
108,서울,2022-06-03 09:01,23.1
108,서울,2022-06-03 09:02,23.1
108,서울,2022-06-03 09:03,23.1
108,서울,2022-06-03 09:04,23.1
108,서울,2022-06-03 09:05,23.1
108,서울,2022-06-03 09:06,23.1
108,서울,2022-06-03 09:07,23.1
108,서울,2022-06-03 09:08,23.2
108,서울,2022-06-03 09:09,23.2
108,서울,2022-06-03 09:10,23.3
108,서울,2022-06-03 09:11,23.4
108,서울,2022-06-03 09:12,23.5
108,서울,2022-06-03 09:13,23.5
108,서울,2022-06-03 09:14,23.5
108,서울,2022-06-03 09:15,23.5
108,서울,2022-06-03 09:16,23.5
108,서울,2022-06-03 09:17,23.5
108,서울,2022-06-03 09:18,23.5
108,서울,2022-06-03 09:19,23.6
108,서울,2022-06-03 09:20,23.5
108,서울,2022-06-03 09:21,23.4
108,서울,2022-06-03 09:22,23.4
108,서울,2022-06-03 09:23,23.4
108,서울,2022-06-03 09:24,23.5
108,서울,2022-06-03 09:25,23.4
108,서울,2022-06-03 09:26,23.5
108,서울,2022-06-03 09:27,23.6
108,서울,2022-06-03 09:28,23.7
108,서울,2022-06-03 09:29,23.7
108,서울,2022-06-03 09:30,23.8
108,서울,2022-06-03 09:31,23.9
108,서울,2022-06-03 09:32,23.9
108,서울,2022-06-03 09:33,24
108,서울,2022-06-03 09:34,24.1
108,서울,2022-06-03 09:35,24.1
108,서울,2022-06-03 09:36,24.1
108,서울,2022-06-03 09:37,24.2
108,서울,2022-06-03 09:38,24.2
108,서울,2022-06-03 09:39,24.1
108,서울,2022-06-03 09:40,24.1
108,서울,2022-06-03 09:41,24.2
108,서울,2022-06-03 09:42,24.2
108,서울,2022-06-03 09:43,24.2
108,서울,2022-06-03 09:44,24.2
108,서울,2022-06-03 09:45,24.2
108,서울,2022-06-03 09:46,24.2
108,서울,2022-06-03 09:47,24.3
108,서울,2022-06-03 09:48,24.4
108,서울,2022-06-03 09:49,24.4
108,서울,2022-06-03 09:50,24.5
108,서울,2022-06-03 09:51,24.6
108,서울,2022-06-03 09:52,24.7
108,서울,2022-06-03 09:53,24.7
108,서울,2022-06-03 09:54,24.7
108,서울,2022-06-03 09:55,24.7
108,서울,2022-06-03 09:56,24.7
108,서울,2022-06-03 09:57,24.7
108,서울,2022-06-03 09:58,24.8
108,서울,2022-06-03 09:59,24.8
108,서울,2022-06-03 10:00,24.9
108,서울,2022-06-03 10:01,24.9
108,서울,2022-06-03 10:02,24.9
108,서울,2022-06-03 10:03,24.9
108,서울,2022-06-03 10:04,25
108,서울,2022-06-03 10:05,25
108,서울,2022-06-03 10:06,25
108,서울,2022-06-03 10:07,25
108,서울,2022-06-03 10:08,25
108,서울,2022-06-03 10:09,25.1
108,서울,2022-06-03 10:10,25.1
108,서울,2022-06-03 10:11,25.3
108,서울,2022-06-03 10:12,25.3
108,서울,2022-06-03 10:13,25.4
108,서울,2022-06-03 10:14,25.4
108,서울,2022-06-03 10:15,25.4
108,서울,2022-06-03 10:16,25.5
108,서울,2022-06-03 10:17,25.6
108,서울,2022-06-03 10:18,25.6
108,서울,2022-06-03 10:19,25.6
108,서울,2022-06-03 10:20,25.7
108,서울,2022-06-03 10:21,25.8
108,서울,2022-06-03 10:22,25.9
108,서울,2022-06-03 10:23,25.8
108,서울,2022-06-03 10:24,25.8
108,서울,2022-06-03 10:25,25.8
108,서울,2022-06-03 10:26,25.8
108,서울,2022-06-03 10:27,25.9
108,서울,2022-06-03 10:28,26
108,서울,2022-06-03 10:29,26
108,서울,2022-06-03 10:30,26
108,서울,2022-06-03 10:31,26.1
108,서울,2022-06-03 10:32,26.2
108,서울,2022-06-03 10:33,26.1
108,서울,2022-06-03 10:34,26.1
108,서울,2022-06-03 10:35,26.2
108,서울,2022-06-03 10:36,26.3
108,서울,2022-06-03 10:37,26.3
108,서울,2022-06-03 10:38,26.4
108,서울,2022-06-03 10:39,26.4
108,서울,2022-06-03 10:40,26.4
108,서울,2022-06-03 10:41,26.4
108,서울,2022-06-03 10:42,26.5
108,서울,2022-06-03 10:43,26.5
108,서울,2022-06-03 10:44,26.6
108,서울,2022-06-03 10:45,26.5
108,서울,2022-06-03 10:46,26.5
108,서울,2022-06-03 10:47,26.4
108,서울,2022-06-03 10:48,26.4
108,서울,2022-06-03 10:49,26.3
108,서울,2022-06-03 10:50,26.3
108,서울,2022-06-03 10:51,26.4
108,서울,2022-06-03 10:52,26.4
108,서울,2022-06-03 10:53,26.5
108,서울,2022-06-03 10:54,26.6
108,서울,2022-06-03 10:55,26.6
108,서울,2022-06-03 10:56,26.7
108,서울,2022-06-03 10:57,26.6
108,서울,2022-06-03 10:58,26.7
108,서울,2022-06-03 10:59,26.8
108,서울,2022-06-03 11:00,26.7
108,서울,2022-06-03 11:01,26.7
108,서울,2022-06-03 11:02,26.8
108,서울,2022-06-03 11:03,26.9
108,서울,2022-06-03 11:04,26.9
108,서울,2022-06-03 11:05,26.9
108,서울,2022-06-03 11:06,26.9
108,서울,2022-06-03 11:07,26.8
108,서울,2022-06-03 11:08,26.8
108,서울,2022-06-03 11:09,26.9
108,서울,2022-06-03 11:10,27
108,서울,2022-06-03 11:11,27
108,서울,2022-06-03 11:12,27.1
108,서울,2022-06-03 11:13,27.1
108,서울,2022-06-03 11:14,27.2
108,서울,2022-06-03 11:15,27.2
108,서울,2022-06-03 11:16,27.3
108,서울,2022-06-03 11:17,27.4
108,서울,2022-06-03 11:18,27.4
108,서울,2022-06-03 11:19,27.5
108,서울,2022-06-03 11:20,27.7
108,서울,2022-06-03 11:21,27.7
108,서울,2022-06-03 11:22,27.7
108,서울,2022-06-03 11:23,27.6
108,서울,2022-06-03 11:24,27.6
108,서울,2022-06-03 11:25,27.6
108,서울,2022-06-03 11:26,27.6
108,서울,2022-06-03 11:27,27.6
108,서울,2022-06-03 11:28,27.7
108,서울,2022-06-03 11:29,27.7
108,서울,2022-06-03 11:30,27.8
108,서울,2022-06-03 11:31,27.8
108,서울,2022-06-03 11:32,27.9
108,서울,2022-06-03 11:33,27.9
108,서울,2022-06-03 11:34,27.8
108,서울,2022-06-03 11:35,27.9
108,서울,2022-06-03 11:36,27.9
108,서울,2022-06-03 11:37,27.9
108,서울,2022-06-03 11:38,27.8
108,서울,2022-06-03 11:39,27.8
108,서울,2022-06-03 11:40,27.9
108,서울,2022-06-03 11:41,27.9
108,서울,2022-06-03 11:42,28
