지점,지점명,일시,기온(°C)
108,서울,2022-06-05 08:03,22.9
108,서울,2022-06-05 08:04,22.9
108,서울,2022-06-05 08:05,22.9
108,서울,2022-06-05 08:06,22.9
108,서울,2022-06-05 08:07,22.9
108,서울,2022-06-05 08:08,22.9
108,서울,2022-06-05 08:09,22.9
108,서울,2022-06-05 08:10,22.9
108,서울,2022-06-05 08:11,23
108,서울,2022-06-05 08:12,23
108,서울,2022-06-05 08:13,23
108,서울,2022-06-05 08:14,23
108,서울,2022-06-05 08:15,23
108,서울,2022-06-05 08:16,23
108,서울,2022-06-05 08:17,23
108,서울,2022-06-05 08:18,23
108,서울,2022-06-05 08:19,23
108,서울,2022-06-05 08:20,23
108,서울,2022-06-05 08:21,23
108,서울,2022-06-05 08:22,23
108,서울,2022-06-05 08:23,23
108,서울,2022-06-05 08:24,23
108,서울,2022-06-05 08:25,23
108,서울,2022-06-05 08:26,23
108,서울,2022-06-05 08:27,23.1
108,서울,2022-06-05 08:28,23.1
108,서울,2022-06-05 08:29,23.1
108,서울,2022-06-05 08:30,23.1
108,서울,2022-06-05 08:31,23.1
108,서울,2022-06-05 08:32,23.2
108,서울,2022-06-05 08:33,23.2
108,서울,2022-06-05 08:34,23.2
108,서울,2022-06-05 08:35,23.2
108,서울,2022-06-05 08:36,23.2
108,서울,2022-06-05 08:37,23.3
108,서울,2022-06-05 08:38,23.3
108,서울,2022-06-05 08:39,23.3
108,서울,2022-06-05 08:40,23.3
108,서울,2022-06-05 08:41,23.3
108,서울,2022-06-05 08:42,23.3
108,서울,2022-06-05 08:43,23.3
108,서울,2022-06-05 08:44,23.4
108,서울,2022-06-05 08:45,23.4
108,서울,2022-06-05 08:46,23.4
108,서울,2022-06-05 08:47,23.4
108,서울,2022-06-05 08:48,23.4
108,서울,2022-06-05 08:49,23.4
108,서울,2022-06-05 08:50,23.5
108,서울,2022-06-05 08:51,23.5
108,서울,2022-06-05 08:52,23.5
108,서울,2022-06-05 08:53,23.5
108,서울,2022-06-05 08:54,23.5
108,서울,2022-06-05 08:55,23.5
108,서울,2022-06-05 08:56,23.5
108,서울,2022-06-05 08:57,23.5
108,서울,2022-06-05 08:58,23.5
108,서울,2022-06-05 08:59,23.6
108,서울,2022-06-05 09:00,23.6
108,서울,2022-06-05 09:01,23.6
108,서울,2022-06-05 09:02,23.6
108,서울,2022-06-05 09:03,23.7
108,서울,2022-06-05 09:04,23.7
108,서울,2022-06-05 09:05,23.7
108,서울,2022-06-05 09:06,23.7
108,서울,2022-06-05 09:07,23.7
108,서울,2022-06-05 09:08,23.7
108,서울,2022-06-05 09:09,23.8
108,서울,2022-06-05 09:10,23.8
108,서울,2022-06-05 09:11,23.8
108,서울,2022-06-05 09:12,23.8
108,서울,2022-06-05 09:13,23.9
108,서울,2022-06-05 09:14,23.9
108,서울,2022-06-05 09:15,23.9
108,서울,2022-06-05 09:16,24
108,서울,2022-06-05 09:17,24
108,서울,2022-06-05 09:18,24
108,서울,2022-06-05 09:19,24.1
108,서울,2022-06-05 09:20,24.1
108,서울,2022-06-05 09:21,24.2
108,서울,2022-06-05 09:22,24.2
108,서울,2022-06-05 09:23,24.2
108,서울,2022-06-05 09:24,24.2
108,서울,2022-06-05 09:25,24.2
108,서울,2022-06-05 09:26,24.2
108,서울,2022-06-05 09:27,24.2
108,서울,2022-06-05 09:28,24.2
108,서울,2022-06-05 09:29,24.2
108,서울,2022-06-05 09:30,24.2
108,서울,2022-06-05 09:31,24.2
108,서울,2022-06-05 09:32,24.2
108,서울,2022-06-05 09:33,24.2
108,서울,2022-06-05 09:34,24.2
108,서울,2022-06-05 09:35,24.2
108,서울,2022-06-05 09:36,24.2
108,서울,2022-06-05 09:37,24.2
108,서울,2022-06-05 09:38,24.2
108,서울,2022-06-05 09:39,24.2
108,서울,2022-06-05 09:40,24.2
108,서울,2022-06-05 09:41,24.2
108,서울,2022-06-05 09:42,24.3
108,서울,2022-06-05 09:43,24.3
108,서울,2022-06-05 09:44,24.3
108,서울,2022-06-05 09:45,24.3
108,서울,2022-06-05 09:46,24.3
108,서울,2022-06-05 09:47,24.3
108,서울,2022-06-05 09:48,24.4
108,서울,2022-06-05 09:49,24.4
108,서울,2022-06-05 09:50,24.4
108,서울,2022-06-05 09:51,24.4
108,서울,2022-06-05 09:52,24.4
108,서울,2022-06-05 09:53,24.4
108,서울,2022-06-05 09:54,24.5
108,서울,2022-06-05 09:55,24.5
108,서울,2022-06-05 09:56,24.6
108,서울,2022-06-05 09:57,24.6
108,서울,2022-06-05 09:58,24.6
108,서울,2022-06-05 09:59,24.7
108,서울,2022-06-05 10:00,24.7
108,서울,2022-06-05 10:01,24.7
108,서울,2022-06-05 10:02,24.7
108,서울,2022-06-05 10:03,24.7
108,서울,2022-06-05 10:04,24.7
108,서울,2022-06-05 10:05,24.8
108,서울,2022-06-05 10:06,24.8
108,서울,2022-06-05 10:07,24.8
108,서울,2022-06-05 10:08,24.8
108,서울,2022-06-05 10:09,24.9
108,서울,2022-06-05 10:10,25
108,서울,2022-06-05 10:11,25.1
108,서울,2022-06-05 10:12,25.1
108,서울,2022-06-05 10:13,25.2
108,서울,2022-06-05 10:14,25.2
108,서울,2022-06-05 10:15,25.2
108,서울,2022-06-05 10:16,25.3
108,서울,2022-06-05 10:17,25.3
108,서울,2022-06-05 10:18,25.4
108,서울,2022-06-05 10:19,25.4
108,서울,2022-06-05 10:20,25.5
108,서울,2022-06-05 10:21,25.5
108,서울,2022-06-05 10:22,25.5
108,서울,2022-06-05 10:23,25.5
108,서울,2022-06-05 10:24,25.5
108,서울,2022-06-05 10:25,25.6
108,서울,2022-06-05 10:26,25.6
108,서울,2022-06-05 10:27,25.6
108,서울,2022-06-05 10:28,25.7
108,서울,2022-06-05 10:29,25.7
108,서울,2022-06-05 10:30,25.7
108,서울,2022-06-05 10:31,25.7
108,서울,2022-06-05 10:32,25.7
108,서울,2022-06-05 10:33,25.7
108,서울,2022-06-05 10:34,25.7
108,서울,2022-06-05 10:35,25.7
108,서울,2022-06-05 10:36,25.7
108,서울,2022-06-05 10:37,25.8
108,서울,2022-06-05 10:38,25.7
108,서울,2022-06-05 10:39,25.7
108,서울,2022-06-05 10:40,25.7
108,서울,2022-06-05 10:41,25.7
108,서울,2022-06-05 10:42,25.7
108,서울,2022-06-05 10:43,25.7
108,서울,2022-06-05 10:44,25.7
108,서울,2022-06-05 10:45,25.7
108,서울,2022-06-05 10:46,25.8
108,서울,2022-06-05 10:47,25.8
108,서울,2022-06-05 10:48,25.9
108,서울,2022-06-05 10:49,25.9
108,서울,2022-06-05 10:50,26
108,서울,2022-06-05 10:51,26
108,서울,2022-06-05 10:52,26
108,서울,2022-06-05 10:53,26.1
108,서울,2022-06-05 10:54,26.1
108,서울,2022-06-05 10:55,26.1
108,서울,2022-06-05 10:56,26.2
108,서울,2022-06-05 10:57,26.2
108,서울,2022-06-05 10:58,26.3
108,서울,2022-06-05 10:59,26.4
108,서울,2022-06-05 11:00,26.4
108,서울,2022-06-05 11:01,26.4
108,서울,2022-06-05 11:02,26.4
108,서울,2022-06-05 11:03,26.4
108,서울,2022-06-05 11:04,26.4
108,서울,2022-06-05 11:05,26.5
108,서울,2022-06-05 11:06,26.6
108,서울,2022-06-05 11:07,26.6
108,서울,2022-06-05 11:08,26.7
108,서울,2022-06-05 11:09,26.7
108,서울,2022-06-05 11:10,26.7
108,서울,2022-06-05 11:11,26.6
108,서울,2022-06-05 11:12,26.7
108,서울,2022-06-05 11:13,26.7
108,서울,2022-06-05 11:14,26.8
108,서울,2022-06-05 11:15,26.8
108,서울,2022-06-05 11:16,26.7
108,서울,2022-06-05 11:17,26.8
108,서울,2022-06-05 11:18,26.8
108,서울,2022-06-05 11:19,26.8
108,서울,2022-06-05 11:20,26.8
108,서울,2022-06-05 11:21,26.7
108,서울,2022-06-05 11:22,26.8
108,서울,2022-06-05 11:23,26.8
108,서울,2022-06-05 11:24,26.8
108,서울,2022-06-05 11:25,26.8
108,서울,2022-06-05 11:26,26.8
108,서울,2022-06-05 11:27,26.8
108,서울,2022-06-05 11:28,26.8
108,서울,2022-06-05 11:29,26.8
108,서울,2022-06-05 11:30,26.8
108,서울,2022-06-05 11:31,26.8
108,서울,2022-06-05 11:32,26.8
108,서울,2022-06-05 11:33,26.8
108,서울,2022-06-05 11:34,26.9
108,서울,2022-06-05 11:35,26.9
108,서울,2022-06-05 11:36,26.9
108,서울,2022-06-05 11:37,26.9
108,서울,2022-06-05 11:38,26.9
108,서울,2022-06-05 11:39,26.9
108,서울,2022-06-05 11:40,26.9
108,서울,2022-06-05 11:41,26.9
108,서울,2022-06-05 11:42,27
108,서울,2022-06-05 11:43,27
